file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_error,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky
6034,SRC2476,33:52.0,2459516.565,59516.06519,3.204379555,-55.12307102,591.8731377,9.449947846,Prompt5,B,80,18.65408921,0.710571024,276.3467135,255.3729406,0,50:53.0,0
6034,SRC2477,33:52.0,2459516.565,59516.06519,3.202155962,-55.12501077,473.7270029,19.42873938,Prompt5,B,80,18.823587,0.860658134,236.4041989,285.8938934,0,50:53.0,0
6034,SRC2478,33:52.0,2459516.565,59516.06519,3.201385223,-55.12589452,434.0504762,18.38761295,Prompt5,B,80,,,-78.74168809,281.6961396,0,50:53.0,0
6034,SRC2479,33:52.0,2459516.565,59516.06519,3.204524218,-55.12586146,599.1138247,28.37038019,Prompt5,B,80,18.48900087,0.751424412,321.7285765,321.0470529,0,50:53.0,0
6034,SRC2480,33:52.0,2459516.565,59516.06519,3.206320272,-55.12625804,693.1535401,32.81316125,Prompt5,B,80,18.73318062,0.88707708,256.9317279,324.7006434,0,50:53.0,0
6034,SRC2481,33:52.0,2459516.565,59516.06519,3.194625125,-55.13128799,76.0771969,44.96204872,Prompt5,B,80,19.06472772,1.084064584,189.321048,324.5151947,0,50:53.0,0
6034,SRC2482,33:52.0,2459516.565,59516.06519,3.204507929,-55.13098302,597.6791748,61.24795827,Prompt5,B,80,20.22983833,1.947600921,64.73731062,324.4825763,0,50:53.0,0
6034,SRC2483,33:52.0,2459516.565,59516.06519,3.209216848,-55.13392774,841.9448342,83.68136184,Prompt5,B,80,21.94353396,3.507316334,13.35599971,324.3998929,0,50:53.0,0
6034,SRC2484,33:52.0,2459516.565,59516.06519,3.202310751,-55.13873439,479.9922792,102.1660888,Prompt5,B,80,16.90625198,0.230203716,1382.258268,326.4608672,0,50:53.0,0
6034,SRC2485,33:52.0,2459516.565,59516.06519,3.195346891,-55.14131418,113.1304161,107.0604478,Prompt5,B,80,19.03260616,1.063990039,195.005798,324.5635714,0,50:53.0,0
6034,SRC2486,33:52.0,2459516.565,59516.06519,3.20324588,-55.13967142,529.1106344,109.1474537,Prompt5,B,80,17.57886513,0.394070061,743.9503235,325.5279374,0,50:53.0,0
6034,SRC2487,33:52.0,2459516.565,59516.06519,3.204920183,-55.13926888,616.5884008,109.8926952,Prompt5,B,80,18.31132055,0.672415206,378.9324241,324.9949437,0,50:53.0,0
6034,SRC2488,33:52.0,2459516.565,59516.06519,3.194510043,-55.14195077,69.55864447,110.4540929,Prompt5,B,80,15.69100353,0.081681847,4233.392893,330.7718854,0,50:53.0,0
6034,SRC2489,33:52.0,2459516.565,59516.06519,3.212362628,-55.14137262,1006.547076,134.145256,Prompt5,B,80,19.1466523,1.056962553,175.5614125,289.182904,0,50:53.0,0
6034,SRC2490,33:52.0,2459516.565,59516.06519,3.211807834,-55.14247848,978.5801423,140.3851746,Prompt5,B,80,18.02205564,0.548533213,494.6155093,325.1337164,0,50:53.0,0
6034,SRC2491,33:52.0,2459516.565,59516.06519,3.204327194,-55.1467973,584.851377,157.4985741,Prompt5,B,80,18.80449265,0.927703554,240.5985056,324.8256356,0,50:53.0,0
6034,SRC2492,33:52.0,2459516.565,59516.06519,3.205909654,-55.14781504,667.5659269,163.6575203,Prompt5,B,80,17.08992252,0.2676298,1167.134689,326.2541352,0,50:53.0,0
6034,SRC2493,33:52.0,2459516.565,59516.06519,3.200831622,-55.15001572,399.4612541,168.9201825,Prompt5,B,80,,,-16.89499997,324.4197795,0,50:53.0,0
6034,SRC2494,33:52.0,2459516.565,59516.06519,3.202184016,-55.14932168,471.8535703,167.2703854,Prompt5,B,80,18.01394645,0.545375707,498.3235466,325.1728279,0,50:53.0,0
6034,SRC2495,33:52.0,2459516.565,59516.06519,3.200350568,-55.1513667,374.8298433,173.8264978,Prompt5,B,80,,,-34.02269671,324.4333041,0,50:53.0,0
6034,SRC2496,33:52.0,2459516.565,59516.06519,3.20694406,-55.15051924,720.5008426,180.6101963,Prompt5,B,80,19.82860637,1.624794403,93.68012021,324.6943742,0,50:53.0,0
6034,SRC2497,33:52.0,2459516.565,59516.06519,3.197818771,-55.15296083,241.6542268,182.8273577,Prompt5,B,80,17.1839867,0.288667059,1070.274815,325.9717881,0,50:53.0,0
6034,SRC2498,33:52.0,2459516.565,59516.06519,3.208400148,-55.15137241,798.048272,188.9547998,Prompt5,B,80,19.06608301,1.085377886,189.0848719,324.7314998,0,50:53.0,0
6034,SRC2499,33:52.0,2459516.565,59516.06519,3.204777994,-55.15253925,607.1529915,185.8295726,Prompt5,B,80,21.67467609,3.250734902,17.1088001,324.487779,0,50:53.0,0
6034,SRC2500,33:52.0,2459516.565,59516.06519,3.20977176,-55.15196238,870.1394656,195.3198717,Prompt5,B,80,18.65381918,0.84366088,276.4154519,324.7952032,0,50:53.0,0
6034,SRC2501,33:52.0,2459516.565,59516.06519,3.198026896,-55.15521466,260.7931147,198.8933012,Prompt5,B,80,22.47144613,4.018947322,8.213183677,324.5156703,0,50:53.0,0
6034,SRC2502,33:52.0,2459516.565,59516.06519,3.202872252,-55.15439211,505.6609218,198.7786264,Prompt5,B,80,18.10385799,0.58183458,458.7190668,325.2169613,0,50:53.0,0
6034,SRC2503,33:52.0,2459516.565,59516.06519,3.208064523,-55.15322739,780.0462627,199.8889959,Prompt5,B,80,17.73699532,0.444571088,643.1197702,325.4263274,0,50:53.0,0
6034,SRC2504,33:52.0,2459516.565,59516.06519,3.196929213,-55.15696503,194.7151547,205.9143686,Prompt5,B,80,18.81418184,0.933060953,238.4609396,324.7118096,0,50:53.0,0
6034,SRC2505,33:52.0,2459516.565,59516.06519,3.212015705,-55.15466536,990.1226832,220.5017921,Prompt5,B,80,21.60894229,3.188087824,18.17661754,324.3924921,0,50:53.0,0
6034,SRC2506,33:52.0,2459516.565,59516.06519,3.202162187,-55.15980225,468.4810155,231.2766299,Prompt5,B,80,16.38255494,0.148400067,2239.071747,327.9410688,0,50:53.0,0
6034,SRC2507,33:52.0,2459516.565,59516.06519,3.203493244,-55.16058855,541.1679457,237.4520821,Prompt5,B,80,19.31686265,1.250738662,150.0876396,324.8541587,0,50:53.0,0
6034,SRC2508,33:52.0,2459516.565,59516.06519,3.208327957,-55.15983836,792.9706903,241.3321512,Prompt5,B,80,18.30422345,0.669220266,381.4174926,325.0443557,0,50:53.0,0
6034,SRC2509,33:52.0,2459516.565,59516.06519,3.205307962,-55.16088788,633.8323541,242.552448,Prompt5,B,80,17.07477994,0.264480393,1183.526564,326.4498629,0,50:53.0,0
6034,SRC2510,33:52.0,2459516.565,59516.06519,3.20664098,-55.16232144,703.5536793,253.7513228,Prompt5,B,80,17.71803467,0.43843403,654.4494685,325.6039124,0,50:53.0,0
6034,SRC2511,33:52.0,2459516.565,59516.06519,3.203622763,-55.16465366,544.8896387,262.7647839,Prompt5,B,80,19.16403034,1.149064779,172.7737869,325.082234,0,50:53.0,0
6034,SRC2512,33:52.0,2459516.565,59516.06519,3.201838926,-55.16642331,450.7554847,272.409468,Prompt5,B,80,18.89287522,0.979333957,221.7889474,324.8159047,0,50:53.0,0
6034,SRC2513,33:52.0,2459516.565,59516.06519,3.211400804,-55.16479753,953.463855,279.2090617,Prompt5,B,80,,,-34.18777501,324.4961884,0,50:53.0,0
6034,SRC2514,33:52.0,2459516.565,59516.06519,3.201905454,-55.16798793,452.5591491,279.8886961,Prompt5,B,80,18.57641945,0.802949399,296.8398525,325.0335277,0,50:53.0,0
6034,SRC2515,33:52.0,2459516.565,59516.06519,3.195104229,-55.17193004,96.37993691,294.8659637,Prompt5,B,80,18.43223589,0.729631832,338.9968254,324.8201648,0,50:53.0,0
6034,SRC2516,33:52.0,2459516.565,59516.06519,3.200647519,-55.17058719,387.156523,293.8872756,Prompt5,B,80,18.7642303,0.9047249,249.6881127,324.8089686,0,50:53.0,0
6034,SRC2517,33:52.0,2459516.565,59516.06519,3.201589827,-55.17102913,436.2779148,298.9360237,Prompt5,B,80,17.56537895,0.390142535,753.2487307,325.6866193,0,50:53.0,0
6034,SRC2518,33:52.0,2459516.565,59516.06519,3.204427558,-55.17079984,585.6225206,302.2650875,Prompt5,B,80,17.25039634,0.305651515,1006.772744,327.3385343,0,50:53.0,0
6034,SRC2519,33:52.0,2459516.565,59516.06519,3.205161261,-55.17094563,623.3155318,304.0033774,Prompt5,B,80,18.19508364,0.622369561,421.7513964,326.4256042,0,50:53.0,0
6034,SRC2520,33:52.0,2459516.565,59516.06519,3.197433707,-55.17345148,217.5535189,308.0206014,Prompt5,B,80,18.35153951,0.691028348,365.1524195,324.9054638,0,50:53.0,0
6034,SRC2521,33:52.0,2459516.565,59516.06519,3.207409584,-55.17109783,742.4503168,307.8559311,Prompt5,B,80,17.34494727,0.328511706,922.8074207,326.0583448,0,50:53.0,0
6034,SRC2522,33:52.0,2459516.565,59516.06519,3.204245671,-55.17212975,576.1297682,310.5978275,Prompt5,B,80,18.01067708,0.546082837,499.826359,326.6915922,0,50:53.0,0
6034,SRC2523,33:52.0,2459516.565,59516.06519,3.199792578,-55.17347927,341.6415506,311.5802133,Prompt5,B,80,16.88183584,0.225719052,1413.694765,326.6819764,0,50:53.0,0
6034,SRC2524,33:52.0,2459516.565,59516.06519,3.201575506,-55.17353935,437.34494,313.6607994,Prompt5,B,80,19.94435593,1.715795796,84.20688762,324.7390835,0,50:53.0,0
6034,SRC2525,33:52.0,2459516.565,59516.06519,3.205538884,-55.17258443,642.8967195,315.1858111,Prompt5,B,80,20.3357643,2.040040395,58.71975916,325.6953277,0,50:53.0,0
6034,SRC2526,33:52.0,2459516.565,59516.06519,3.198139707,-55.17487897,255.6758453,317.5863564,Prompt5,B,80,,,-16.68492998,324.3602367,0,50:53.0,0
6034,SRC2527,33:52.0,2459516.565,59516.06519,3.202668112,-55.17430588,492.6721199,320.9319257,Prompt5,B,80,17.02059778,0.253108641,1244.08735,326.6165803,0,50:53.0,0
6034,SRC2528,33:52.0,2459516.565,59516.06519,3.209595198,-55.17303182,856.7535782,325.2290528,Prompt5,B,80,19.25335927,1.207746539,159.1278808,324.8715987,0,50:53.0,0
6034,SRC2529,33:52.0,2459516.565,59516.06519,3.20170298,-55.17629001,441.5265815,331.5505359,Prompt5,B,80,16.76820554,0.20548776,1569.667882,327.0506001,0,50:53.0,0
6034,SRC2530,33:52.0,2459516.565,59516.06519,3.203069027,-55.17620736,513.950027,333.881487,Prompt5,B,80,19.1655992,1.150491787,172.5243133,325.266666,0,50:53.0,0
6034,SRC2531,33:52.0,2459516.565,59516.06519,3.199601183,-55.17731797,330.6485164,334.7808927,Prompt5,B,80,17.00359178,0.249486509,1263.727029,326.4587969,0,50:53.0,0
6034,SRC2532,33:52.0,2459516.565,59516.06519,3.202249153,-55.17802104,473.1351186,342.3502768,Prompt5,B,80,18.89557878,0.981354048,221.2373647,325.0235099,0,50:53.0,0
6034,SRC2533,33:52.0,2459516.565,59516.06519,3.207673187,-55.17756106,756.1708268,348.8119929,Prompt5,B,80,19.81267983,1.612692441,95.06443162,324.7864141,0,50:53.0,0
6034,SRC2534,33:52.0,2459516.565,59516.06519,3.211141387,-55.17767788,935.0540942,353.7632796,Prompt5,B,80,,,-47.45435978,324.5629233,0,50:53.0,0
6034,SRC2535,33:52.0,2459516.565,59516.06519,3.208552118,-55.17836979,800.9070816,353.7045096,Prompt5,B,80,18.65085984,0.842457282,277.1698907,325.0137644,0,50:53.0,0
6034,SRC2536,33:52.0,2459516.565,59516.06519,3.204921428,-55.17961201,608.8613118,357.1869218,Prompt5,B,80,17.80547213,0.470406191,603.8111568,327.4331053,0,50:53.0,0
6034,SRC2537,33:52.0,2459516.565,59516.06519,3.200733923,-55.18034368,389.909586,354.9835724,Prompt5,B,80,15.10856734,0.049212516,7238.741201,335.6556663,0,50:53.0,0
6034,SRC2538,33:52.0,2459516.565,59516.06519,3.201577423,-55.18074087,433.9750407,358.498632,Prompt5,B,80,17.6986804,0.432228264,666.2202443,325.7739508,0,50:53.0,0
6034,SRC2539,33:52.0,2459516.565,59516.06519,3.201950691,-55.18057192,455.2246367,357.2018764,Prompt5,B,80,20.03085566,1.785506664,77.75847301,324.9125602,0,50:53.0,0
6034,SRC2540,33:52.0,2459516.565,59516.06519,3.199769947,-55.1815646,340.5602442,360.2577882,Prompt5,B,80,19.18649137,1.163142519,169.2362676,324.7904611,0,50:53.0,0
6034,SRC2541,33:52.0,2459516.565,59516.06519,3.211030351,-55.1791406,919.470487,370.625559,Prompt5,B,80,18.68750139,0.863050652,267.9720094,325.3762789,0,50:53.0,0
6034,SRC2542,33:52.0,2459516.565,59516.06519,3.202776392,-55.18203119,497.0183173,368.3921537,Prompt5,B,80,16.82686846,0.215848264,1487.108316,327.078087,0,50:53.0,0
6034,SRC2543,33:52.0,2459516.565,59516.06519,3.20620662,-55.18166349,676.500617,371.6924507,Prompt5,B,80,18.11886339,0.588816612,452.4229555,325.7412991,0,50:53.0,0
6034,SRC2544,33:52.0,2459516.565,59516.06519,3.205156284,-55.18204572,621.6957233,371.8987128,Prompt5,B,80,17.45490019,0.359603357,833.9306044,327.4411389,0,50:53.0,0
6034,SRC2545,33:52.0,2459516.565,59516.06519,3.206616776,-55.18263116,699.8514986,381.1668262,Prompt5,B,80,,,-38.97343555,324.8858335,0,50:53.0,0
6034,SRC2546,33:52.0,2459516.565,59516.06519,3.207673854,-55.18218533,754.213683,376.5842907,Prompt5,B,80,17.36757121,0.334843956,903.777458,326.488728,0,50:53.0,0
6034,SRC2547,33:52.0,2459516.565,59516.06519,3.206060949,-55.18304884,668.7718395,380.1419124,Prompt5,B,80,18.17755296,0.613769326,428.6164199,325.7399032,0,50:53.0,0
6034,SRC2548,33:52.0,2459516.565,59516.06519,3.200050463,-55.18477742,352.9296914,380.8610834,Prompt5,B,80,18.43187058,0.729733389,339.1109034,324.9915878,0,50:53.0,0
6034,SRC2549,33:52.0,2459516.565,59516.06519,3.201667625,-55.18453848,438.0032458,382.2998499,Prompt5,B,80,18.35790546,0.694538371,363.0177027,325.2274362,0,50:53.0,0
6034,SRC2550,33:52.0,2459516.565,59516.06519,3.200532095,-55.18548616,378.5207053,387.4889943,Prompt5,B,80,,,-49.37202494,324.9052805,0,50:53.0,0
6034,SRC2551,33:52.0,2459516.565,59516.06519,3.200953968,-55.18500733,400.7110034,383.9140009,Prompt5,B,80,15.19696038,0.053192475,6672.765058,335.0530994,0,50:53.0,0
6034,SRC2552,33:52.0,2459516.565,59516.06519,3.202290297,-55.18582794,474.6051497,390.7663393,Prompt5,B,80,,,-35.89946238,324.7939529,0,50:53.0,0
6034,SRC2553,33:52.0,2459516.565,59516.06519,3.203626978,-55.18548751,540.7471445,390.4402649,Prompt5,B,80,17.56330925,0.390351503,754.6859871,326.5161296,0,50:53.0,0
6034,SRC2554,33:52.0,2459516.565,59516.06519,3.207451749,-55.18444141,742.0033291,390.4368477,Prompt5,B,80,14.5628554,0.030657873,11965.96775,342.6979746,0,50:53.0,0
6034,SRC2555,33:52.0,2459516.565,59516.06519,3.202247949,-55.18605331,465.4403023,393.4384838,Prompt5,B,80,19.94435135,1.716098598,84.20724259,324.8545201,0,50:53.0,0
6034,SRC2556,33:52.0,2459516.565,59516.06519,3.205221747,-55.18593128,624.4468702,396.2198963,Prompt5,B,80,17.17111069,0.286756393,1083.043025,327.376356,0,50:53.0,0
6034,SRC2557,33:52.0,2459516.565,59516.06519,3.2044246,-55.18653571,583.145114,397.8872348,Prompt5,B,80,,,-124.8954051,325.8649285,0,50:53.0,0
6034,SRC2558,33:52.0,2459516.565,59516.06519,3.206769546,-55.18585835,705.4908756,397.6211223,Prompt5,B,80,18.83058772,0.943490698,234.8847915,325.1966427,0,50:53.0,0
6034,SRC2559,33:52.0,2459516.565,59516.06519,3.200326608,-55.18788669,366.2401703,398.6889598,Prompt5,B,80,19.16825898,1.151173624,172.1021896,324.7827634,0,50:53.0,0
6034,SRC2560,33:52.0,2459516.565,59516.06519,3.200750357,-55.1877264,393.1162876,403.6786176,Prompt5,B,80,21.83366767,3.404048631,14.77824689,325.0366158,0,50:53.0,0
6034,SRC2561,33:52.0,2459516.565,59516.06519,3.206336428,-55.18663564,692.4559268,405.1325643,Prompt5,B,80,18.51060759,0.76962252,315.3892959,325.3715374,0,50:53.0,0
6034,SRC2562,33:52.0,2459516.565,59516.06519,3.203702352,-55.18744196,547.2466983,403.7800187,Prompt5,B,80,16.8133118,0.213720935,1505.79297,327.5918836,0,50:53.0,0
6034,SRC2563,33:52.0,2459516.565,59516.06519,3.212063627,-55.18522485,985.1732368,405.6262486,Prompt5,B,80,,,-452.8853996,324.7173444,0,50:53.0,0
6034,SRC2564,33:52.0,2459516.565,59516.06519,3.206531011,-55.1870617,692.4559268,405.1325643,Prompt5,B,80,18.51060759,0.76962252,315.3892959,325.3715374,0,50:53.0,0
6034,SRC2565,33:52.0,2459516.565,59516.06519,3.207692327,-55.18676176,753.7648359,404.2692971,Prompt5,B,80,20.06619796,1.814462598,75.26807389,325.0413753,0,50:53.0,0
6034,SRC2566,33:52.0,2459516.565,59516.06519,3.209022811,-55.18661682,824.0512638,406.0578517,Prompt5,B,80,16.92119558,0.233399186,1363.363787,326.9659372,0,50:53.0,0
6034,SRC2567,33:52.0,2459516.565,59516.06519,3.205763014,-55.18762327,653.7560231,408.4276036,Prompt5,B,80,20.33822427,2.041490612,58.58686747,325.470873,0,50:53.0,0
6034,SRC2568,33:52.0,2459516.565,59516.06519,3.203423612,-55.18846938,529.303791,408.6084866,Prompt5,B,80,18.54033428,0.78543449,306.8713017,325.7299862,0,50:53.0,0
6034,SRC2569,33:52.0,2459516.565,59516.06519,3.205337008,-55.18806921,629.4655564,408.5984628,Prompt5,B,80,18.38180105,0.707348904,355.115449,326.1386492,0,50:53.0,0
6034,SRC2570,33:52.0,2459516.565,59516.06519,3.201114611,-55.18896897,408.6245197,408.3088245,Prompt5,B,80,17.10161495,0.270736885,1154.633115,326.9934737,0,50:53.0,0
6034,SRC2572,33:52.0,2459516.565,59516.06519,3.200770242,-55.19020965,390.2482008,415.2406894,Prompt5,B,80,19.47481169,1.361199237,129.7673121,324.8489887,0,50:53.0,0
6034,SRC2573,33:52.0,2459516.565,59516.06519,3.202552382,-55.18953495,483.8440483,414.2068915,Prompt5,B,80,17.00140274,0.249256018,1266.277501,326.7794347,0,50:53.0,0
6034,SRC2574,33:52.0,2459516.565,59516.06519,3.204640384,-55.18974672,593.8436746,419.1254758,Prompt5,B,80,16.75886115,0.204388484,1583.235525,327.9415159,0,50:53.0,0
6034,SRC2575,33:52.0,2459516.565,59516.06519,3.20319637,-55.19071975,517.3616064,422.3227319,Prompt5,B,80,17.18223971,0.288847513,1071.998313,326.7291666,0,50:53.0,0
6034,SRC2576,33:52.0,2459516.565,59516.06519,3.20156274,-55.19135272,431.5202137,423.5335072,Prompt5,B,80,16.76536894,0.205157735,1573.774156,327.3282143,0,50:53.0,0
6034,SRC2577,33:52.0,2459516.565,59516.06519,3.19492292,-55.19374942,83.61183036,428.2618439,Prompt5,B,80,18.70267248,0.87017815,264.2536508,324.7151041,0,50:53.0,0
6034,SRC2578,33:52.0,2459516.565,59516.06519,3.202413156,-55.19209711,477.0385381,428.9254942,Prompt5,B,80,19.02611916,1.061131126,196.1743962,325.1340662,0,50:53.0,0
6034,SRC2579,33:52.0,2459516.565,59516.06519,3.212205823,-55.18924853,990.6670738,427.4886369,Prompt5,B,80,14.43197552,0.027368719,13498.94349,344.5999257,0,50:53.0,0
6034,SRC2580,33:52.0,2459516.565,59516.06519,3.204294136,-55.1919265,574.9517605,431.1896455,Prompt5,B,80,17.2598063,0.308042013,998.0848607,327.4289991,0,50:53.0,0
6034,SRC2581,33:52.0,2459516.565,59516.06519,3.212582452,-55.18994795,1009.996319,431.4705561,Prompt5,B,80,,,-365.5293954,276.1689152,0,50:53.0,0
6034,SRC2582,33:52.0,2459516.565,59516.06519,3.202612268,-55.19244461,486.0791731,431.7893433,Prompt5,B,80,17.1963659,0.292060593,1058.141202,326.597602,0,50:53.0,0
6034,SRC2583,33:52.0,2459516.565,59516.06519,3.202901562,-55.19252755,501.226118,432.9502029,Prompt5,B,80,18.15111092,0.602611984,439.1830993,325.8679459,0,50:53.0,0
6034,SRC2584,33:52.0,2459516.565,59516.06519,3.205251037,-55.19210852,624.1961941,433.0236032,Prompt5,B,80,19.29373589,1.237438295,153.3188772,325.9408633,0,50:53.0,0
6034,SRC2585,33:52.0,2459516.565,59516.06519,3.203884577,-55.19391033,555.0667723,444.7482483,Prompt5,B,80,15.90712493,0.098890033,3469.285289,330.8234827,0,50:53.0,0
6034,SRC2586,33:52.0,2459516.565,59516.06519,3.20748946,-55.1917161,743.0348669,434.9987699,Prompt5,B,80,18.22073152,0.632051272,411.9053003,325.3499759,0,50:53.0,0
6034,SRC2587,33:52.0,2459516.565,59516.06519,3.204122053,-55.19266921,565.4888739,435.4761276,Prompt5,B,80,17.09999353,0.270471738,1156.358704,327.1198391,0,50:53.0,0
6034,SRC2588,33:52.0,2459516.565,59516.06519,3.202123994,-55.19303742,460.7217864,434.9774961,Prompt5,B,80,17.00276717,0.24968134,1264.687188,326.9924299,0,50:53.0,0
6034,SRC2589,33:52.0,2459516.565,59516.06519,3.208623482,-55.19178578,801.794899,437.7998378,Prompt5,B,80,19.56851117,1.429721703,119.0379717,325.1575743,0,50:53.0,0
6034,SRC2590,33:52.0,2459516.565,59516.06519,3.205536369,-55.19300574,640.2670502,440.2913517,Prompt5,B,80,18.15196623,0.603112646,438.8372608,325.9639274,0,50:53.0,0
6034,SRC2591,33:52.0,2459516.565,59516.06519,3.206146059,-55.19257468,671.793692,438.29378,Prompt5,B,80,17.13558176,0.278227313,1119.070079,326.8630527,0,50:53.0,0
6034,SRC2592,33:52.0,2459516.565,59516.06519,3.211167563,-55.19170331,935.2329637,443.3186456,Prompt5,B,80,20.04422195,1.79571292,76.80707122,324.69369,0,50:53.0,0
6034,SRC2593,33:52.0,2459516.565,59516.06519,3.1986652,-55.19486481,278.9242749,440.9936017,Prompt5,B,80,17.5650789,0.389881169,753.4569208,325.5168668,0,50:53.0,0
6034,SRC2594,33:52.0,2459516.565,59516.06519,3.203886339,-55.19392842,555.0667723,444.7482483,Prompt5,B,80,15.90712493,0.098890033,3469.285289,330.8234827,0,50:53.0,0
6034,SRC2595,33:52.0,2459516.565,59516.06519,3.206309424,-55.19409352,682.4335649,450.0133798,Prompt5,B,80,19.00328071,1.047598675,200.3446279,325.4512434,0,50:53.0,0
6034,SRC2596,33:52.0,2459516.565,59516.06519,3.201504303,-55.19562756,429.1622732,450.2284686,Prompt5,B,80,16.71963623,0.197504997,1641.479627,327.4831041,0,50:53.0,0
6034,SRC2597,33:52.0,2459516.565,59516.06519,3.205487248,-55.195379,636.7893424,455.7076569,Prompt5,B,80,18.39629294,0.714225827,350.4070295,326.0857112,0,50:53.0,0
6034,SRC2598,33:52.0,2459516.565,59516.06519,3.207509369,-55.19430222,742.064368,452.0511378,Prompt5,B,80,19.38433772,1.29772693,141.0440914,325.0200279,0,50:53.0,0
6034,SRC2599,33:52.0,2459516.565,59516.06519,3.200997486,-55.19600748,400.5791895,452.2707172,Prompt5,B,80,19.13458314,1.129640225,177.5238601,324.9492466,0,50:53.0,0
6034,SRC2600,33:52.0,2459516.565,59516.06519,3.205753836,-55.19487662,649.4584444,452.6642775,Prompt5,B,80,20.89692876,2.532063724,35.02018874,325.6780086,0,50:53.0,0
6034,SRC2601,33:52.0,2459516.565,59516.06519,3.20573631,-55.19487846,649.4584444,452.6642775,Prompt5,B,80,20.89692876,2.532063724,35.02018874,325.6780086,0,50:53.0,0
6034,SRC2602,33:52.0,2459516.565,59516.06519,3.201531513,-55.19569863,429.1622732,450.2284686,Prompt5,B,80,16.71963623,0.197504997,1641.479627,327.4831041,0,50:53.0,0
6034,SRC2603,33:52.0,2459516.565,59516.06519,3.20367988,-55.19516979,541.5057294,450.5173996,Prompt5,B,80,16.99043418,0.247462574,1279.134802,327.4414561,0,50:53.0,0
6034,SRC2604,33:52.0,2459516.565,59516.06519,3.203214178,-55.19573904,517.1716313,453.244396,Prompt5,B,80,18.72252975,0.883738633,259.4645836,326.0982976,0,50:53.0,0
6034,SRC2605,33:52.0,2459516.565,59516.06519,3.19851546,-55.19697578,270.6504694,453.5873802,Prompt5,B,80,17.1097985,0.271928596,1145.962976,326.1529964,0,50:53.0,0
6034,SRC2606,33:52.0,2459516.565,59516.06519,3.205495747,-55.19574039,636.7893424,455.7076569,Prompt5,B,80,18.39629294,0.714225827,350.4070295,326.0857112,0,50:53.0,0
6034,SRC2607,33:52.0,2459516.565,59516.06519,3.193909355,-55.19852126,28.57269392,456.5285242,Prompt5,B,80,16.94367217,0.237410744,1335.429968,326.3955201,0,50:53.0,0
6034,SRC2608,33:52.0,2459516.565,59516.06519,3.205293862,-55.19589272,626.8256038,457.2179604,Prompt5,B,80,17.10693908,0.272028672,1148.984986,327.1491464,0,50:53.0,0
6034,SRC2609,33:52.0,2459516.565,59516.06519,3.201947901,-55.19675061,450.7465903,457.1157726,Prompt5,B,80,16.49528593,0.163546741,2018.253037,328.1051522,0,50:53.0,0
6034,SRC2610,33:52.0,2459516.565,59516.06519,3.203154683,-55.19756885,514.0014632,463.9851738,Prompt5,B,80,18.39410945,0.713760098,351.112432,326.4514477,0,50:53.0,0
6034,SRC2611,33:52.0,2459516.565,59516.06519,3.199416293,-55.19734117,317.8150307,457.194277,Prompt5,B,80,16.84141532,0.218242793,1467.316697,326.6772633,0,50:53.0,0
6034,SRC2612,33:52.0,2459516.565,59516.06519,3.204620859,-55.19657474,590.9110926,460.7457926,Prompt5,B,80,17.63948992,0.414723705,703.5484605,327.2731126,0,50:53.0,0
6034,SRC2613,33:52.0,2459516.565,59516.06519,3.203781809,-55.19690996,546.983684,461.1904001,Prompt5,B,80,15.97995647,0.105356944,3244.198363,330.5887067,0,50:53.0,0
6034,SRC2614,33:52.0,2459516.565,59516.06519,3.206148922,-55.19638655,671.5309297,461.5221833,Prompt5,B,80,17.65782448,0.420154131,691.7675662,326.8750662,0,50:53.0,0
6034,SRC2615,33:52.0,2459516.565,59516.06519,3.206698005,-55.19657041,700.1341911,463.5233885,Prompt5,B,80,17.11370918,0.273584539,1141.842792,327.2192262,0,50:53.0,0
6034,SRC2616,33:52.0,2459516.565,59516.06519,3.203154167,-55.19756806,514.0014632,463.9851738,Prompt5,B,80,18.39410945,0.713760098,351.112432,326.4514477,0,50:53.0,0
6034,SRC2617,33:52.0,2459516.565,59516.06519,3.210447745,-55.19605372,897.4843615,464.9472179,Prompt5,B,80,19.56624162,1.427184426,119.2870609,324.7989663,0,50:53.0,0
6034,SRC2618,33:52.0,2459516.565,59516.06519,3.211838576,-55.19554674,970.6686738,466.7008324,Prompt5,B,80,18.76476115,0.90494386,249.5660635,324.7660137,0,50:53.0,0
6034,SRC2619,33:52.0,2459516.565,59516.06519,3.204622948,-55.19664378,590.9110926,460.7457926,Prompt5,B,80,17.63948992,0.414723705,703.5484605,327.2731126,0,50:53.0,0
6034,SRC2620,33:52.0,2459516.565,59516.06519,3.205973163,-55.19761824,661.9391166,461.4731546,Prompt5,B,80,,,-302.3217247,325.3071182,0,50:53.0,0
6034,SRC2621,33:52.0,2459516.565,59516.06519,3.21111547,-55.19616075,931.9175132,468.3301143,Prompt5,B,80,19.42432186,1.325016179,135.9443749,324.7020594,0,50:53.0,0
6034,SRC2622,33:52.0,2459516.565,59516.06519,3.207593891,-55.19729226,748.2033692,469.319061,Prompt5,B,80,20.13918284,1.874129184,70.37474756,325.0542591,0,50:53.0,0
